INFO 2024/3/9 18:44:49  launch with argv [/usr/share/typora/Typora]
INFO 3/11/2024, 9:02:52 PM  [focus] 1
INFO 3/11/2024, 9:02:53 PM  synced recovery
INFO 3/11/2024, 9:02:53 PM  [blur] 1
INFO 3/11/2024, 9:02:53 PM  [win] blur
INFO 3/11/2024, 9:02:53 PM  synced recovery
INFO 3/11/2024, 9:03:03 PM  [focus] 1
INFO 3/11/2024, 9:03:04 PM  [blur] 1
INFO 3/11/2024, 9:03:04 PM  [win] blur
INFO 3/11/2024, 9:03:11 PM  [focus] 1
INFO 3/11/2024, 9:03:11 PM  [blur] 1
INFO 3/11/2024, 9:03:11 PM  [win] blur
INFO 3/11/2024, 9:04:57 PM  [focus] 1
INFO 3/11/2024, 9:04:57 PM  [blur] 1
INFO 3/11/2024, 9:04:57 PM  [win] blur
INFO 3/11/2024, 9:06:04 PM  [focus] 1
INFO 3/11/2024, 9:06:21 PM  synced recovery
INFO 3/11/2024, 9:06:26 PM  synced recovery
INFO 3/11/2024, 9:06:30 PM  synced recovery
INFO 3/11/2024, 9:06:33 PM  synced recovery
INFO 3/11/2024, 9:06:37 PM  synced recovery
INFO 3/11/2024, 9:06:39 PM  synced recovery
INFO 3/11/2024, 9:06:40 PM  [blur] 1
INFO 3/11/2024, 9:06:40 PM  [win] blur
INFO 3/11/2024, 9:06:40 PM  synced recovery
INFO 3/11/2024, 9:06:40 PM  [focus] 1
INFO 3/11/2024, 9:06:51 PM  synced recovery
INFO 3/11/2024, 9:06:53 PM  synced recovery
INFO 3/11/2024, 9:06:56 PM  synced recovery
INFO 3/11/2024, 9:07:01 PM  synced recovery
INFO 3/11/2024, 9:07:02 PM  synced recovery
INFO 3/11/2024, 9:07:14 PM  synced recovery
INFO 3/11/2024, 9:07:15 PM  [blur] 1
INFO 3/11/2024, 9:07:15 PM  [win] blur
INFO 3/11/2024, 9:07:15 PM  synced recovery
INFO 3/11/2024, 9:07:15 PM  [focus] 1
INFO 3/11/2024, 9:07:19 PM  synced recovery
INFO 3/11/2024, 9:07:20 PM  synced recovery
INFO 3/11/2024, 9:07:21 PM  synced recovery
INFO 3/11/2024, 9:07:22 PM  [blur] 1
INFO 3/11/2024, 9:07:22 PM  [win] blur
INFO 3/11/2024, 9:07:25 PM  [focus] 1
INFO 3/11/2024, 9:07:29 PM  [blur] 1
INFO 3/11/2024, 9:07:29 PM  [win] blur
INFO 3/11/2024, 9:07:36 PM  [focus] 1
INFO 3/11/2024, 9:07:37 PM  [blur] 1
INFO 3/11/2024, 9:07:37 PM  [win] blur
INFO 3/11/2024, 9:07:37 PM  [focus] 1
INFO 3/11/2024, 9:07:37 PM  [blur] 1
INFO 3/11/2024, 9:07:37 PM  [win] blur
INFO 3/11/2024, 9:07:37 PM  [focus] 1
INFO 3/11/2024, 9:07:38 PM  [blur] 1
INFO 3/11/2024, 9:07:38 PM  [win] blur
INFO 3/11/2024, 9:07:38 PM  [focus] 1
INFO 3/11/2024, 9:07:38 PM  [blur] 1
INFO 3/11/2024, 9:07:38 PM  [win] blur
INFO 3/11/2024, 9:07:40 PM  [focus] 1
INFO 3/11/2024, 9:07:40 PM  [blur] 1
INFO 3/11/2024, 9:07:40 PM  [win] blur
INFO 3/11/2024, 9:07:40 PM  [focus] 1
INFO 3/11/2024, 9:07:40 PM  [blur] 1
INFO 3/11/2024, 9:07:40 PM  [win] blur
INFO 3/11/2024, 9:07:41 PM  [focus] 1
INFO 3/11/2024, 9:07:41 PM  [blur] 1
INFO 3/11/2024, 9:07:41 PM  [win] blur
INFO 3/11/2024, 9:07:42 PM  [focus] 1
INFO 3/11/2024, 9:07:42 PM  [blur] 1
INFO 3/11/2024, 9:07:42 PM  [win] blur
INFO 3/11/2024, 9:07:58 PM  [focus] 1
INFO 3/11/2024, 9:08:00 PM  [blur] 1
INFO 3/11/2024, 9:08:00 PM  [win] blur
INFO 3/11/2024, 9:08:00 PM  [focus] 1
INFO 3/11/2024, 9:08:00 PM  [blur] 1
INFO 3/11/2024, 9:08:00 PM  [win] blur
INFO 3/11/2024, 9:08:00 PM  [focus] 1
INFO 3/11/2024, 9:08:01 PM  [blur] 1
INFO 3/11/2024, 9:08:01 PM  [win] blur
INFO 3/11/2024, 9:08:01 PM  [focus] 1
INFO 3/11/2024, 9:08:03 PM  synced recovery
INFO 3/11/2024, 9:08:03 PM  [blur] 1
INFO 3/11/2024, 9:08:03 PM  [win] blur
INFO 3/11/2024, 9:08:03 PM  synced recovery
INFO 3/11/2024, 9:08:23 PM  [focus] 1
INFO 3/11/2024, 9:08:23 PM  [blur] 1
INFO 3/11/2024, 9:08:23 PM  [win] blur
INFO 3/11/2024, 9:08:24 PM  [focus] 1
INFO 3/11/2024, 9:08:56 PM  [blur] 1
INFO 3/11/2024, 9:08:56 PM  [win] blur
INFO 3/11/2024, 9:08:56 PM  [focus] 1
INFO 3/11/2024, 9:08:57 PM  [blur] 1
INFO 3/11/2024, 9:08:57 PM  [win] blur
INFO 3/11/2024, 9:08:57 PM  [focus] 1
INFO 3/11/2024, 9:08:57 PM  [blur] 1
INFO 3/11/2024, 9:08:57 PM  [win] blur
INFO 3/11/2024, 9:09:07 PM  [focus] 1
INFO 3/11/2024, 9:09:18 PM  synced recovery
INFO 3/11/2024, 9:09:19 PM  synced recovery
INFO 3/11/2024, 9:09:20 PM  synced recovery
INFO 3/11/2024, 9:09:21 PM  synced recovery
INFO 3/11/2024, 9:09:55 PM  synced recovery
INFO 3/11/2024, 9:09:56 PM  synced recovery
INFO 3/11/2024, 9:10:03 PM  [blur] 1
INFO 3/11/2024, 9:10:03 PM  [win] blur
INFO 3/11/2024, 9:10:09 PM  [focus] 1
INFO 3/11/2024, 9:10:46 PM  [blur] 1
INFO 3/11/2024, 9:10:46 PM  [win] blur
INFO 3/11/2024, 9:11:27 PM  [focus] 1
INFO 3/11/2024, 9:11:28 PM  [blur] 1
INFO 3/11/2024, 9:11:28 PM  [win] blur
INFO 3/11/2024, 9:11:36 PM  [focus] 1
INFO 3/11/2024, 9:11:36 PM  [blur] 1
INFO 3/11/2024, 9:11:36 PM  [win] blur
INFO 3/11/2024, 9:11:37 PM  [focus] 1
INFO 3/11/2024, 9:11:47 PM  [blur] 1
INFO 3/11/2024, 9:11:47 PM  [win] blur
INFO 3/11/2024, 9:11:47 PM  [focus] 1
INFO 3/11/2024, 9:11:50 PM  [blur] 1
INFO 3/11/2024, 9:11:50 PM  [win] blur
INFO 3/11/2024, 9:13:01 PM  [focus] 1
INFO 3/11/2024, 9:13:02 PM  [blur] 1
INFO 3/11/2024, 9:13:02 PM  [win] blur
INFO 3/11/2024, 9:13:10 PM  [focus] 1
INFO 3/11/2024, 9:13:10 PM  [blur] 1
INFO 3/11/2024, 9:13:10 PM  [win] blur
INFO 3/11/2024, 9:13:10 PM  [focus] 1
INFO 3/11/2024, 9:13:11 PM  [blur] 1
INFO 3/11/2024, 9:13:11 PM  [win] blur
INFO 3/11/2024, 9:16:24 PM  [focus] 1
INFO 3/11/2024, 9:16:24 PM  [blur] 1
INFO 3/11/2024, 9:16:24 PM  [win] blur
INFO 3/11/2024, 9:17:32 PM  [focus] 1
INFO 3/11/2024, 9:17:34 PM  [blur] 1
INFO 3/11/2024, 9:17:34 PM  [win] blur
INFO 3/11/2024, 9:17:34 PM  [focus] 1
INFO 3/11/2024, 9:17:36 PM  synced recovery
INFO 3/11/2024, 9:17:38 PM  synced recovery
INFO 3/11/2024, 9:17:40 PM  synced recovery
INFO 3/11/2024, 9:17:43 PM  synced recovery
INFO 3/11/2024, 9:17:43 PM  synced recovery
INFO 3/11/2024, 9:17:44 PM  synced recovery
INFO 3/11/2024, 9:18:26 PM  [blur] 1
INFO 3/11/2024, 9:18:26 PM  [win] blur
INFO 3/11/2024, 9:18:50 PM  [focus] 1
INFO 3/11/2024, 9:18:50 PM  [blur] 1
INFO 3/11/2024, 9:18:50 PM  [win] blur
INFO 3/11/2024, 9:18:50 PM  [focus] 1
INFO 3/11/2024, 9:18:50 PM  [blur] 1
INFO 3/11/2024, 9:18:50 PM  [win] blur
INFO 3/11/2024, 9:18:50 PM  [focus] 1
INFO 3/11/2024, 9:18:53 PM  [blur] 1
INFO 3/11/2024, 9:18:53 PM  [win] blur
INFO 3/11/2024, 9:18:55 PM  [focus] 1
INFO 3/11/2024, 9:18:57 PM  synced recovery
INFO 3/11/2024, 9:18:58 PM  synced recovery
INFO 3/11/2024, 9:18:58 PM  synced recovery
INFO 3/11/2024, 9:18:58 PM  [blur] 1
INFO 3/11/2024, 9:18:58 PM  [win] blur
INFO 3/11/2024, 9:18:58 PM  synced recovery
INFO 3/11/2024, 9:19:02 PM  [focus] 1
INFO 3/11/2024, 9:19:04 PM  [blur] 1
INFO 3/11/2024, 9:19:04 PM  [win] blur
INFO 3/11/2024, 9:23:30 PM  [focus] 1
INFO 3/11/2024, 9:23:33 PM  synced recovery
INFO 3/11/2024, 9:23:34 PM  synced recovery
INFO 3/11/2024, 9:23:40 PM  [blur] 1
INFO 3/11/2024, 9:23:40 PM  [win] blur
INFO 3/11/2024, 9:23:54 PM  [focus] 1
INFO 3/11/2024, 9:23:55 PM  [blur] 1
INFO 3/11/2024, 9:23:55 PM  [win] blur
INFO 3/11/2024, 9:23:59 PM  [focus] 1
INFO 3/11/2024, 9:24:00 PM  [blur] 1
INFO 3/11/2024, 9:24:00 PM  [win] blur
INFO 3/11/2024, 9:24:18 PM  [focus] 1
INFO 3/11/2024, 9:24:18 PM  [blur] 1
INFO 3/11/2024, 9:24:18 PM  [win] blur
INFO 3/11/2024, 9:25:42 PM  [focus] 1
INFO 3/11/2024, 9:25:42 PM  [blur] 1
INFO 3/11/2024, 9:25:42 PM  [win] blur
INFO 3/11/2024, 9:26:35 PM  [focus] 1
INFO 3/11/2024, 9:26:35 PM  [blur] 1
INFO 3/11/2024, 9:26:35 PM  [win] blur
INFO 3/11/2024, 9:26:40 PM  [focus] 1
INFO 3/11/2024, 9:26:41 PM  [blur] 1
INFO 3/11/2024, 9:26:41 PM  [win] blur
INFO 3/11/2024, 9:28:34 PM  [focus] 1
INFO 3/11/2024, 9:28:35 PM  [blur] 1
INFO 3/11/2024, 9:28:35 PM  [win] blur
INFO 3/11/2024, 9:32:24 PM  [focus] 1
INFO 3/11/2024, 9:32:25 PM  [blur] 1
INFO 3/11/2024, 9:32:25 PM  [win] blur
INFO 3/11/2024, 9:32:27 PM  [focus] 1
INFO 3/11/2024, 9:32:57 PM  synced recovery
INFO 3/11/2024, 9:33:41 PM  synced recovery
INFO 3/11/2024, 9:33:47 PM  synced recovery
INFO 3/11/2024, 9:33:49 PM  synced recovery
INFO 3/11/2024, 9:33:54 PM  synced recovery
INFO 3/11/2024, 9:33:55 PM  synced recovery
INFO 3/11/2024, 9:33:56 PM  [blur] 1
INFO 3/11/2024, 9:33:56 PM  [win] blur
INFO 3/11/2024, 9:34:17 PM  [focus] 1
INFO 3/11/2024, 9:34:42 PM  synced recovery
INFO 3/11/2024, 9:34:43 PM  synced recovery
INFO 3/11/2024, 9:34:44 PM  synced recovery
INFO 3/11/2024, 9:34:48 PM  synced recovery
INFO 3/11/2024, 9:34:49 PM  synced recovery
INFO 3/11/2024, 9:34:50 PM  synced recovery
INFO 3/11/2024, 9:34:51 PM  synced recovery
INFO 3/11/2024, 9:35:04 PM  [blur] 1
INFO 3/11/2024, 9:35:04 PM  [win] blur
INFO 3/11/2024, 9:35:05 PM  [focus] 1
INFO 3/11/2024, 9:35:43 PM  [blur] 1
INFO 3/11/2024, 9:35:43 PM  [win] blur
INFO 3/11/2024, 9:35:44 PM  [focus] 1
INFO 3/11/2024, 9:36:07 PM  synced recovery
INFO 3/11/2024, 9:36:08 PM  synced recovery
INFO 3/11/2024, 9:36:10 PM  [blur] 1
INFO 3/11/2024, 9:36:10 PM  [win] blur
INFO 3/11/2024, 9:36:18 PM  [focus] 1
INFO 3/11/2024, 9:36:22 PM  [blur] 1
INFO 3/11/2024, 9:36:22 PM  [win] blur
INFO 3/11/2024, 9:36:22 PM  [focus] 1
INFO 3/11/2024, 9:36:25 PM  synced recovery
INFO 3/11/2024, 9:36:26 PM  synced recovery
INFO 3/11/2024, 9:36:26 PM  [blur] 1
INFO 3/11/2024, 9:36:26 PM  [win] blur
INFO 3/11/2024, 9:36:27 PM  [focus] 1
INFO 3/11/2024, 9:36:49 PM  synced recovery
INFO 3/11/2024, 9:36:51 PM  synced recovery
INFO 3/11/2024, 9:36:54 PM  synced recovery
INFO 3/11/2024, 9:36:55 PM  synced recovery
INFO 3/11/2024, 9:37:02 PM  synced recovery
INFO 3/11/2024, 9:37:06 PM  synced recovery
INFO 3/11/2024, 9:37:12 PM  synced recovery
INFO 3/11/2024, 9:37:13 PM  synced recovery
INFO 3/11/2024, 9:37:23 PM  synced recovery
INFO 3/11/2024, 9:37:28 PM  synced recovery
INFO 3/11/2024, 9:37:35 PM  synced recovery
INFO 3/11/2024, 9:37:36 PM  synced recovery
INFO 3/11/2024, 9:37:45 PM  [blur] 1
INFO 3/11/2024, 9:37:45 PM  [win] blur
INFO 3/11/2024, 9:37:54 PM  [focus] 1
INFO 3/11/2024, 9:37:59 PM  synced recovery
INFO 3/11/2024, 9:38:00 PM  synced recovery
INFO 3/11/2024, 9:38:08 PM  File.option.noHintForOpenLink=true;
INFO 3/11/2024, 9:38:24 PM  [blur] 1
INFO 3/11/2024, 9:38:24 PM  [win] blur
INFO 3/11/2024, 9:38:24 PM  [focus] 1
INFO 3/11/2024, 9:38:28 PM  synced recovery
INFO 3/11/2024, 9:38:30 PM  synced recovery
INFO 3/11/2024, 9:38:37 PM  synced recovery
INFO 3/11/2024, 9:38:39 PM  synced recovery
INFO 3/11/2024, 9:38:42 PM  synced recovery
INFO 3/11/2024, 9:38:43 PM  synced recovery
INFO 3/11/2024, 9:38:45 PM  synced recovery
INFO 3/11/2024, 9:38:50 PM  synced recovery
INFO 3/11/2024, 9:38:52 PM  synced recovery
INFO 3/11/2024, 9:38:53 PM  synced recovery
INFO 3/11/2024, 9:39:19 PM  synced recovery
INFO 3/11/2024, 9:39:21 PM  synced recovery
INFO 3/11/2024, 9:39:25 PM  synced recovery
INFO 3/11/2024, 9:39:28 PM  synced recovery
INFO 3/11/2024, 9:39:29 PM  synced recovery
INFO 3/11/2024, 9:39:32 PM  synced recovery
INFO 3/11/2024, 9:39:33 PM  synced recovery
INFO 3/11/2024, 9:39:35 PM  synced recovery
INFO 3/11/2024, 9:39:36 PM  synced recovery
INFO 3/11/2024, 9:39:42 PM  synced recovery
INFO 3/11/2024, 9:39:46 PM  synced recovery
INFO 3/11/2024, 9:39:50 PM  synced recovery
INFO 3/11/2024, 9:39:55 PM  synced recovery
INFO 3/11/2024, 9:39:57 PM  synced recovery
INFO 3/11/2024, 9:39:59 PM  synced recovery
INFO 3/11/2024, 9:40:00 PM  synced recovery
INFO 3/11/2024, 9:40:04 PM  synced recovery
INFO 3/11/2024, 9:40:05 PM  synced recovery
INFO 3/11/2024, 9:40:09 PM  synced recovery
INFO 3/11/2024, 9:40:20 PM  synced recovery
INFO 3/11/2024, 9:40:21 PM  synced recovery
INFO 3/11/2024, 9:40:24 PM  synced recovery
INFO 3/11/2024, 9:40:27 PM  synced recovery
INFO 3/11/2024, 9:40:34 PM  synced recovery
INFO 3/11/2024, 9:40:39 PM  synced recovery
INFO 3/11/2024, 9:40:40 PM  synced recovery
INFO 3/11/2024, 9:40:41 PM  synced recovery
INFO 3/11/2024, 9:40:44 PM  synced recovery
INFO 3/11/2024, 9:40:45 PM  synced recovery
INFO 3/11/2024, 9:41:00 PM  synced recovery
INFO 3/11/2024, 9:41:01 PM  synced recovery
INFO 3/11/2024, 9:41:02 PM  synced recovery
INFO 3/11/2024, 9:41:03 PM  synced recovery
INFO 3/11/2024, 9:41:04 PM  synced recovery
INFO 3/11/2024, 9:41:09 PM  synced recovery
INFO 3/11/2024, 9:41:12 PM  synced recovery
INFO 3/11/2024, 9:41:12 PM  synced recovery
INFO 3/11/2024, 9:41:13 PM  synced recovery
INFO 3/11/2024, 9:41:18 PM  synced recovery
INFO 3/11/2024, 9:41:19 PM  synced recovery
INFO 3/11/2024, 9:41:22 PM  synced recovery
INFO 3/11/2024, 9:41:26 PM  synced recovery
INFO 3/11/2024, 9:41:27 PM  synced recovery
INFO 3/11/2024, 9:41:28 PM  synced recovery
INFO 3/11/2024, 9:41:32 PM  synced recovery
INFO 3/11/2024, 9:41:35 PM  synced recovery
INFO 3/11/2024, 9:41:39 PM  synced recovery
INFO 3/11/2024, 9:41:44 PM  synced recovery
INFO 3/11/2024, 9:41:47 PM  synced recovery
INFO 3/11/2024, 9:41:52 PM  synced recovery
INFO 3/11/2024, 9:41:59 PM  synced recovery
INFO 3/11/2024, 9:42:00 PM  synced recovery
INFO 3/11/2024, 9:42:01 PM  synced recovery
INFO 3/11/2024, 9:42:17 PM  synced recovery
INFO 3/11/2024, 9:42:18 PM  synced recovery
INFO 3/11/2024, 9:42:27 PM  synced recovery
INFO 3/11/2024, 9:42:28 PM  synced recovery
INFO 3/11/2024, 9:42:29 PM  synced recovery
INFO 3/11/2024, 9:43:10 PM  synced recovery
INFO 3/11/2024, 9:43:16 PM  synced recovery
INFO 3/11/2024, 9:43:23 PM  synced recovery
INFO 3/11/2024, 9:43:27 PM  synced recovery
INFO 3/11/2024, 9:43:31 PM  synced recovery
INFO 3/11/2024, 9:43:35 PM  synced recovery
INFO 3/11/2024, 9:43:35 PM  synced recovery
INFO 3/11/2024, 9:43:37 PM  synced recovery
INFO 3/11/2024, 9:43:38 PM  synced recovery
INFO 3/11/2024, 9:43:40 PM  synced recovery
INFO 3/11/2024, 9:43:41 PM  synced recovery
INFO 3/11/2024, 9:43:44 PM  synced recovery
INFO 3/11/2024, 9:43:49 PM  synced recovery
INFO 3/11/2024, 9:43:50 PM  synced recovery
INFO 3/11/2024, 9:43:53 PM  [blur] 1
INFO 3/11/2024, 9:43:53 PM  [win] blur
INFO 3/11/2024, 9:44:01 PM  [focus] 1
INFO 3/11/2024, 9:44:12 PM  synced recovery
INFO 3/11/2024, 9:44:16 PM  synced recovery
INFO 3/11/2024, 9:44:17 PM  synced recovery
INFO 3/11/2024, 9:44:19 PM  synced recovery
INFO 3/11/2024, 9:44:21 PM  synced recovery
INFO 3/11/2024, 9:44:22 PM  [blur] 1
INFO 3/11/2024, 9:44:22 PM  [win] blur
INFO 3/11/2024, 9:44:22 PM  synced recovery
INFO 3/11/2024, 9:44:55 PM  [focus] 1
INFO 3/11/2024, 9:44:58 PM  [blur] 1
INFO 3/11/2024, 9:44:58 PM  [win] blur
INFO 3/11/2024, 9:44:59 PM  [focus] 1
INFO 3/11/2024, 9:45:06 PM  synced recovery
INFO 3/11/2024, 9:45:07 PM  synced recovery
INFO 3/11/2024, 9:45:15 PM  synced recovery
INFO 3/11/2024, 9:45:15 PM  synced recovery
INFO 3/11/2024, 9:45:16 PM  synced recovery
INFO 3/11/2024, 9:45:27 PM  synced recovery
INFO 3/11/2024, 9:45:28 PM  synced recovery
INFO 3/11/2024, 9:45:29 PM  synced recovery
INFO 3/11/2024, 9:45:30 PM  [blur] 1
INFO 3/11/2024, 9:45:30 PM  [win] blur
INFO 3/11/2024, 9:45:30 PM  synced recovery
INFO 3/11/2024, 9:45:33 PM  [focus] 1
INFO 3/11/2024, 9:45:36 PM  synced recovery
INFO 3/11/2024, 9:45:39 PM  synced recovery
INFO 3/11/2024, 9:45:43 PM  synced recovery
INFO 3/11/2024, 9:45:49 PM  synced recovery
INFO 3/11/2024, 9:45:51 PM  synced recovery
INFO 3/11/2024, 9:45:52 PM  synced recovery
INFO 3/11/2024, 9:45:59 PM  synced recovery
INFO 3/11/2024, 9:46:03 PM  synced recovery
INFO 3/11/2024, 9:46:08 PM  synced recovery
INFO 3/11/2024, 9:46:10 PM  synced recovery
INFO 3/11/2024, 9:46:12 PM  synced recovery
INFO 3/11/2024, 9:46:13 PM  synced recovery
INFO 3/11/2024, 9:46:16 PM  [blur] 1
INFO 3/11/2024, 9:46:16 PM  [win] blur
INFO 3/11/2024, 9:46:17 PM  [focus] 1
INFO 3/11/2024, 9:46:27 PM  synced recovery
INFO 3/11/2024, 9:46:30 PM  synced recovery
INFO 3/11/2024, 9:46:34 PM  synced recovery
INFO 3/11/2024, 9:46:37 PM  synced recovery
INFO 3/11/2024, 9:46:41 PM  synced recovery
INFO 3/11/2024, 9:46:42 PM  synced recovery
INFO 3/11/2024, 9:46:43 PM  synced recovery
INFO 3/11/2024, 9:46:46 PM  synced recovery
INFO 3/11/2024, 9:46:49 PM  synced recovery
INFO 3/11/2024, 9:46:50 PM  synced recovery
INFO 3/11/2024, 9:46:56 PM  synced recovery
INFO 3/11/2024, 9:46:57 PM  synced recovery
INFO 3/11/2024, 9:47:00 PM  synced recovery
INFO 3/11/2024, 9:47:01 PM  synced recovery
INFO 3/11/2024, 9:47:09 PM  synced recovery
INFO 3/11/2024, 9:47:13 PM  synced recovery
INFO 3/11/2024, 9:47:14 PM  synced recovery
INFO 3/11/2024, 9:47:14 PM  [blur] 1
INFO 3/11/2024, 9:47:14 PM  [win] blur
INFO 3/11/2024, 9:47:14 PM  [focus] 1
INFO 3/11/2024, 9:47:17 PM  [blur] 1
INFO 3/11/2024, 9:47:17 PM  [win] blur
INFO 3/11/2024, 9:47:17 PM  [focus] 1
INFO 3/11/2024, 9:47:37 PM  synced recovery
INFO 3/11/2024, 9:47:38 PM  synced recovery
INFO 3/11/2024, 9:47:39 PM  synced recovery
INFO 3/11/2024, 9:47:41 PM  synced recovery
INFO 3/11/2024, 9:47:44 PM  synced recovery
INFO 3/11/2024, 9:47:47 PM  synced recovery
INFO 3/11/2024, 9:47:48 PM  synced recovery
INFO 3/11/2024, 9:48:32 PM  [blur] 1
INFO 3/11/2024, 9:48:32 PM  [win] blur
INFO 3/11/2024, 9:48:33 PM  [focus] 1
INFO 3/11/2024, 9:50:06 PM  synced recovery
INFO 3/11/2024, 9:50:08 PM  synced recovery
INFO 3/11/2024, 9:50:10 PM  synced recovery
INFO 3/11/2024, 9:50:11 PM  synced recovery
INFO 3/11/2024, 9:50:19 PM  synced recovery
INFO 3/11/2024, 9:50:23 PM  synced recovery
INFO 3/11/2024, 9:50:26 PM  synced recovery
INFO 3/11/2024, 9:50:27 PM  synced recovery
INFO 3/11/2024, 9:50:33 PM  synced recovery
INFO 3/11/2024, 9:50:39 PM  synced recovery
INFO 3/11/2024, 9:50:40 PM  synced recovery
INFO 3/11/2024, 9:51:16 PM  [blur] 1
INFO 3/11/2024, 9:51:16 PM  [win] blur
INFO 3/11/2024, 9:51:22 PM  [focus] 1
INFO 3/11/2024, 9:51:25 PM  synced recovery
INFO 3/11/2024, 9:51:25 PM  synced recovery
INFO 3/11/2024, 9:51:26 PM  synced recovery
INFO 3/11/2024, 9:51:27 PM  synced recovery
INFO 3/11/2024, 9:51:28 PM  synced recovery
INFO 3/11/2024, 9:51:32 PM  synced recovery
INFO 3/11/2024, 9:51:38 PM  synced recovery
INFO 3/11/2024, 9:51:39 PM  synced recovery
INFO 3/11/2024, 9:51:49 PM  synced recovery
INFO 3/11/2024, 9:51:50 PM  synced recovery
INFO 3/11/2024, 9:51:52 PM  synced recovery
INFO 3/11/2024, 9:51:52 PM  synced recovery
INFO 3/11/2024, 9:51:53 PM  synced recovery
INFO 3/11/2024, 9:52:00 PM  synced recovery
INFO 3/11/2024, 9:52:01 PM  synced recovery
INFO 3/11/2024, 9:52:05 PM  synced recovery
INFO 3/11/2024, 9:52:07 PM  synced recovery
INFO 3/11/2024, 9:52:08 PM  synced recovery
INFO 3/11/2024, 9:52:14 PM  [blur] 1
INFO 3/11/2024, 9:52:14 PM  [win] blur
INFO 3/11/2024, 9:52:31 PM  [focus] 1
INFO 3/11/2024, 9:52:31 PM  [blur] 1
INFO 3/11/2024, 9:52:31 PM  [win] blur
INFO 3/11/2024, 9:52:32 PM  [focus] 1
INFO 3/11/2024, 9:52:32 PM  [blur] 1
INFO 3/11/2024, 9:52:32 PM  [win] blur
INFO 3/11/2024, 9:52:32 PM  [focus] 1
INFO 3/11/2024, 9:52:58 PM  synced recovery
INFO 3/11/2024, 9:53:00 PM  synced recovery
INFO 3/11/2024, 9:53:07 PM  synced recovery
INFO 3/11/2024, 9:53:08 PM  synced recovery
INFO 3/11/2024, 9:53:22 PM  synced recovery
INFO 3/11/2024, 9:53:24 PM  synced recovery
INFO 3/11/2024, 9:53:26 PM  synced recovery
INFO 3/11/2024, 9:53:28 PM  synced recovery
INFO 3/11/2024, 9:53:29 PM  synced recovery
INFO 3/11/2024, 9:53:30 PM  synced recovery
INFO 3/11/2024, 9:53:34 PM  synced recovery
INFO 3/11/2024, 9:53:36 PM  synced recovery
INFO 3/11/2024, 9:53:36 PM  synced recovery
INFO 3/11/2024, 9:53:37 PM  synced recovery
INFO 3/11/2024, 9:53:44 PM  synced recovery
INFO 3/11/2024, 9:53:46 PM  synced recovery
INFO 3/11/2024, 9:53:47 PM  synced recovery
INFO 3/11/2024, 9:53:49 PM  synced recovery
INFO 3/11/2024, 9:53:49 PM  synced recovery
INFO 3/11/2024, 9:53:50 PM  synced recovery
INFO 3/11/2024, 9:53:51 PM  synced recovery
INFO 3/11/2024, 9:53:52 PM  synced recovery
INFO 3/11/2024, 9:53:54 PM  synced recovery
INFO 3/11/2024, 9:54:08 PM  synced recovery
INFO 3/11/2024, 9:54:12 PM  synced recovery
INFO 3/11/2024, 9:54:14 PM  synced recovery
INFO 3/11/2024, 9:54:24 PM  synced recovery
INFO 3/11/2024, 9:54:26 PM  synced recovery
INFO 3/11/2024, 9:54:30 PM  synced recovery
INFO 3/11/2024, 9:54:32 PM  synced recovery
INFO 3/11/2024, 9:54:36 PM  synced recovery
INFO 3/11/2024, 9:54:41 PM  synced recovery
INFO 3/11/2024, 9:54:42 PM  synced recovery
INFO 3/11/2024, 9:54:43 PM  synced recovery
INFO 3/11/2024, 9:54:48 PM  synced recovery
INFO 3/11/2024, 9:54:52 PM  synced recovery
INFO 3/11/2024, 9:54:54 PM  synced recovery
INFO 3/11/2024, 9:54:55 PM  synced recovery
INFO 3/11/2024, 9:54:57 PM  synced recovery
INFO 3/11/2024, 9:54:58 PM  synced recovery
INFO 3/11/2024, 9:55:00 PM  synced recovery
INFO 3/11/2024, 9:55:01 PM  synced recovery
INFO 3/11/2024, 9:55:04 PM  synced recovery
INFO 3/11/2024, 9:55:09 PM  synced recovery
INFO 3/11/2024, 9:55:13 PM  synced recovery
INFO 3/11/2024, 9:55:16 PM  synced recovery
INFO 3/11/2024, 9:55:17 PM  synced recovery
INFO 3/11/2024, 9:55:17 PM  synced recovery
INFO 3/11/2024, 9:55:18 PM  synced recovery
INFO 3/11/2024, 9:55:25 PM  synced recovery
INFO 3/11/2024, 9:55:29 PM  synced recovery
INFO 3/11/2024, 9:55:33 PM  synced recovery
INFO 3/11/2024, 9:55:35 PM  synced recovery
INFO 3/11/2024, 9:55:36 PM  synced recovery
INFO 3/11/2024, 9:55:37 PM  synced recovery
INFO 3/11/2024, 9:55:39 PM  synced recovery
INFO 3/11/2024, 9:55:40 PM  synced recovery
INFO 3/11/2024, 9:55:49 PM  [blur] 1
INFO 3/11/2024, 9:55:49 PM  [win] blur
INFO 3/11/2024, 9:56:08 PM  [focus] 1
INFO 3/11/2024, 9:56:13 PM  synced recovery
INFO 3/11/2024, 9:56:14 PM  synced recovery
INFO 3/11/2024, 9:56:14 PM  synced recovery
INFO 3/11/2024, 9:56:15 PM  synced recovery
INFO 3/11/2024, 9:56:21 PM  synced recovery
INFO 3/11/2024, 9:56:21 PM  synced recovery
INFO 3/11/2024, 9:56:22 PM  synced recovery
